Date,Open,High,Low,Close,Volume
2025-02-10 17:10:00,2900.79,2901.26,2899.88,2901.21,1094
2025-02-10 17:15:00,2901.15,2901.37,2898.98,2899.11,837
2025-02-10 17:20:00,2899.09,2899.43,2898.26,2898.74,694
2025-02-10 17:25:00,2898.76,2900.07,2898.12,2899.29,857
2025-02-10 17:30:00,2899.28,2900.12,2896.67,2896.69,895
2025-02-10 17:35:00,2896.7,2899.94,2896.69,2899.81,828
2025-02-10 17:40:00,2899.79,2902.09,2899.34,2901.71,887
2025-02-10 17:45:00,2901.72,2901.94,2900.14,2900.8,1057
2025-02-10 17:50:00,2900.85,2903.07,2900.69,2903.03,922
2025-02-10 17:55:00,2903.02,2904.34,2902.74,2903.27,816
2025-02-10 18:00:00,2903.29,2903.89,2902.9,2902.99,489
2025-02-10 18:05:00,2902.98,2902.98,2900.92,2902.1,676
2025-02-10 18:10:00,2902.16,2904.43,2902.11,2903.86,962
2025-02-10 18:15:00,2903.87,2904.76,2903.83,2904.62,871
2025-02-10 18:20:00,2904.65,2906.48,2904.42,2906.45,945
2025-02-10 18:25:00,2906.44,2906.84,2905.19,2906.21,937
2025-02-10 18:30:00,2906.13,2906.89,2905.6,2906.79,844
2025-02-10 18:35:00,2906.74,2906.78,2904.88,2905.15,759
2025-02-10 18:40:00,2905.13,2906.5,2905.07,2905.97,723
2025-02-10 18:45:00,2905.98,2906.09,2904.62,2905.53,901
2025-02-10 18:50:00,2905.54,2905.92,2905.07,2905.47,614
2025-02-10 18:55:00,2905.38,2905.88,2905.11,2905.13,700
2025-02-10 19:00:00,2905.12,2906.04,2904.81,2905.78,501
2025-02-10 19:05:00,2905.77,2906.62,2905.57,2905.96,496
2025-02-10 19:10:00,2905.97,2906.01,2904.93,2904.96,630
2025-02-10 19:15:00,2904.97,2905.94,2904.97,2905.44,460
2025-02-10 19:20:00,2905.46,2905.65,2905.05,2905.1,688
2025-02-10 19:25:00,2905.16,2905.21,2903.75,2904.29,678
2025-02-10 19:30:00,2904.27,2904.27,2902.57,2903.45,650
2025-02-10 19:35:00,2903.44,2904.12,2903.13,2903.83,518
2025-02-10 19:40:00,2903.86,2904.89,2903.77,2904.76,791
2025-02-10 19:45:00,2904.8,2905.22,2904.51,2904.53,469
2025-02-10 19:50:00,2904.52,2904.56,2903.35,2903.6,688
2025-02-10 19:55:00,2903.61,2904.43,2903.28,2904.35,785
2025-02-10 20:00:00,2904.34,2904.8,2903.64,2903.97,856
2025-02-10 20:05:00,2903.99,2904.23,2903.4,2903.43,837
2025-02-10 20:10:00,2903.5,2904.52,2903.39,2904.51,643
2025-02-10 20:15:00,2904.48,2905.39,2904.1,2905.37,499
2025-02-10 20:20:00,2905.36,2905.53,2903.73,2903.78,727
2025-02-10 20:25:00,2903.82,2903.91,2903.04,2903.27,625
2025-02-10 20:30:00,2903.28,2904.29,2903.2,2904.08,498
2025-02-10 20:35:00,2904.07,2904.09,2903.08,2903.24,724
2025-02-10 20:40:00,2903.25,2904.01,2902.95,2903.77,772
2025-02-10 20:45:00,2903.82,2905.53,2903.76,2904.99,631
2025-02-10 20:50:00,2905.0,2905.83,2904.62,2905.42,632
2025-02-10 20:55:00,2905.43,2907.72,2905.36,2907.45,855
2025-02-10 21:00:00,2907.28,2907.28,2906.38,2906.55,352
2025-02-10 21:05:00,2906.51,2906.71,2906.19,2906.43,242
2025-02-10 21:10:00,2906.39,2906.64,2906.21,2906.46,182
2025-02-10 21:15:00,2906.47,2906.75,2906.28,2906.4,244
2025-02-10 21:20:00,2906.38,2906.48,2905.36,2905.47,223
2025-02-10 21:25:00,2905.46,2906.28,2905.45,2906.07,304
2025-02-10 21:30:00,2906.1,2906.74,2906.05,2906.59,182
2025-02-10 21:35:00,2906.66,2907.18,2906.41,2907.18,239
2025-02-10 21:40:00,2907.15,2908.22,2906.98,2907.93,304
2025-02-10 21:45:00,2907.91,2907.96,2907.15,2907.67,210
2025-02-10 21:50:00,2907.63,2908.01,2907.31,2907.68,275
2025-02-10 21:55:00,2907.69,2908.08,2907.37,2907.98,133
2025-02-10 23:05:00,2911.43,2911.8,2910.9,2911.32,288
2025-02-10 23:10:00,2911.27,2911.84,2910.68,2911.11,196
2025-02-10 23:15:00,2911.1,2911.1,2909.6,2910.35,242
2025-02-10 23:20:00,2910.31,2911.6,2909.83,2911.5,292
2025-02-10 23:25:00,2911.61,2912.45,2911.18,2911.98,370
2025-02-10 23:30:00,2911.99,2915.9,2911.23,2915.86,552
2025-02-10 23:35:00,2915.89,2918.66,2915.76,2918.5,673
2025-02-10 23:40:00,2918.57,2921.46,2918.55,2921.41,632
2025-02-10 23:45:00,2921.43,2921.44,2918.41,2918.85,537
2025-02-10 23:50:00,2918.86,2920.4,2918.86,2919.88,334
2025-02-10 23:55:00,2919.86,2919.86,2917.22,2917.88,307
2025-02-11 00:00:00,2917.81,2918.09,2916.48,2916.92,360
2025-02-11 00:05:00,2916.91,2918.65,2916.39,2918.09,399
2025-02-11 00:10:00,2918.13,2918.63,2917.64,2918.36,382
2025-02-11 00:15:00,2918.31,2918.81,2917.94,2918.13,370
2025-02-11 00:20:00,2918.12,2919.01,2918.06,2918.87,234
2025-02-11 00:25:00,2918.82,2919.16,2918.43,2918.45,228
2025-02-11 00:30:00,2918.43,2918.45,2917.54,2918.15,271
2025-02-11 00:35:00,2917.97,2920.16,2917.97,2919.54,306
2025-02-11 00:40:00,2919.55,2920.88,2919.55,2920.64,425
2025-02-11 00:45:00,2920.62,2922.04,2919.84,2921.7,640
2025-02-11 00:50:00,2921.8,2924.65,2921.38,2924.47,809
2025-02-11 00:55:00,2924.66,2925.06,2921.85,2922.5,807
2025-02-11 01:00:00,2922.48,2923.55,2920.65,2920.85,1227
2025-02-11 01:05:00,2920.84,2924.77,2919.59,2924.59,966
2025-02-11 01:10:00,2924.6,2931.58,2923.95,2930.14,1377
2025-02-11 01:15:00,2930.19,2932.34,2928.0,2931.27,1127
2025-02-11 01:20:00,2931.19,2931.83,2928.54,2930.04,1034
2025-02-11 01:25:00,2930.11,2930.24,2927.5,2928.18,934
2025-02-11 01:30:00,2928.13,2929.65,2927.51,2928.8,983
2025-02-11 01:35:00,2928.78,2930.95,2928.43,2930.73,867
2025-02-11 01:40:00,2930.74,2931.96,2929.9,2931.7,966
2025-02-11 01:45:00,2931.74,2932.43,2929.25,2930.22,1074
2025-02-11 01:50:00,2930.27,2935.91,2929.27,2935.18,1154
2025-02-11 01:55:00,2935.16,2935.54,2933.02,2934.13,1008
2025-02-11 02:00:00,2934.11,2938.41,2933.75,2937.08,1327
2025-02-11 02:05:00,2937.12,2937.63,2935.73,2936.71,732
2025-02-11 02:10:00,2936.67,2942.47,2936.57,2939.89,1202
2025-02-11 02:15:00,2939.88,2942.81,2937.69,2937.9,1179
2025-02-11 02:20:00,2937.7,2940.0,2937.68,2939.95,616
2025-02-11 02:25:00,2939.92,2940.05,2939.23,2939.87,402
2025-02-11 02:30:00,2939.95,2941.42,2931.42,2931.49,1468
2025-02-11 02:35:00,2931.43,2931.64,2913.09,2914.35,1855
2025-02-11 02:40:00,2914.72,2919.79,2905.51,2917.16,1862
2025-02-11 02:45:00,2917.25,2918.16,2913.88,2918.02,1211
2025-02-11 02:50:00,2918.08,2924.05,2917.15,2921.29,1418
2025-02-11 02:55:00,2921.32,2922.98,2917.51,2918.67,1327
2025-02-11 03:00:00,2918.68,2918.68,2911.7,2911.85,1214
2025-02-11 03:05:00,2911.83,2917.04,2911.58,2916.8,1204
2025-02-11 03:10:00,2916.81,2919.07,2915.09,2915.65,1091
2025-02-11 03:15:00,2915.67,2917.17,2914.74,2916.12,756
2025-02-11 03:20:00,2916.13,2919.16,2915.77,2919.16,862
2025-02-11 03:25:00,2919.25,2923.27,2919.24,2922.56,983
2025-02-11 03:30:00,2922.58,2923.27,2921.44,2923.13,646
2025-02-11 03:35:00,2923.14,2925.93,2923.11,2925.62,686
2025-02-11 03:40:00,2925.57,2925.72,2924.06,2924.86,625
2025-02-11 03:45:00,2924.9,2925.04,2922.2,2923.04,589
2025-02-11 03:50:00,2923.03,2923.09,2918.6,2920.5,965
2025-02-11 03:55:00,2920.47,2920.77,2916.89,2919.56,758
2025-02-11 04:00:00,2919.39,2920.31,2918.82,2919.22,651
2025-02-11 04:05:00,2919.35,2920.52,2919.03,2919.4,421
2025-02-11 04:10:00,2919.35,2920.37,2918.1,2919.68,595
2025-02-11 04:15:00,2919.69,2920.34,2919.06,2919.97,538
2025-02-11 04:20:00,2919.94,2919.99,2918.52,2919.21,711
2025-02-11 04:25:00,2919.32,2920.83,2919.3,2919.44,729
2025-02-11 04:30:00,2919.41,2919.45,2918.17,2919.14,848
2025-02-11 04:35:00,2919.12,2919.66,2918.2,2918.85,732
2025-02-11 04:40:00,2918.84,2919.39,2918.69,2918.88,654
2025-02-11 04:45:00,2918.87,2918.95,2917.26,2917.82,529
2025-02-11 04:50:00,2917.83,2918.05,2916.2,2916.56,535
2025-02-11 04:55:00,2916.55,2916.61,2914.83,2916.45,523
2025-02-11 05:00:00,2916.44,2917.12,2915.16,2916.64,531
2025-02-11 05:05:00,2916.61,2918.32,2916.52,2918.31,540
2025-02-11 05:10:00,2918.28,2919.02,2917.38,2919.01,425
2025-02-11 05:15:00,2919.04,2919.87,2918.13,2918.23,540
2025-02-11 05:20:00,2918.25,2918.91,2917.13,2918.54,356
2025-02-11 05:25:00,2918.52,2919.27,2917.83,2918.89,716
2025-02-11 05:30:00,2918.91,2920.86,2918.89,2920.77,1043
2025-02-11 05:35:00,2920.7,2921.0,2917.67,2920.14,854
2025-02-11 05:40:00,2920.18,2923.0,2919.83,2922.8,825
2025-02-11 05:45:00,2922.77,2923.73,2921.7,2922.38,800
2025-02-11 05:50:00,2922.36,2923.7,2921.83,2923.44,753
2025-02-11 05:55:00,2923.42,2923.7,2922.45,2922.78,598
2025-02-11 06:00:00,2922.76,2927.2,2922.76,2927.11,1018
2025-02-11 06:05:00,2927.12,2929.54,2926.7,2928.26,944
2025-02-11 06:10:00,2928.35,2929.3,2925.64,2926.18,1083
2025-02-11 06:15:00,2926.17,2926.44,2923.75,2924.21,926
2025-02-11 06:20:00,2924.16,2925.12,2922.53,2923.26,675
2025-02-11 06:25:00,2923.29,2924.26,2921.08,2922.21,842
2025-02-11 06:30:00,2922.31,2923.49,2921.26,2921.77,744
2025-02-11 06:35:00,2921.75,2922.05,2918.72,2919.08,1176
2025-02-11 06:40:00,2919.07,2919.07,2915.5,2917.65,887
2025-02-11 06:45:00,2917.62,2918.66,2916.7,2917.05,1153
2025-02-11 06:50:00,2917.11,2917.42,2915.37,2915.66,1042
2025-02-11 06:55:00,2915.68,2918.61,2915.34,2917.75,1063
2025-02-11 07:00:00,2917.7,2917.74,2912.58,2913.22,1183
2025-02-11 07:05:00,2913.25,2915.9,2913.11,2915.65,856
2025-02-11 07:10:00,2915.66,2918.28,2915.65,2918.21,741
2025-02-11 07:15:00,2918.26,2918.28,2916.37,2917.47,599
2025-02-11 07:20:00,2917.46,2918.1,2915.19,2915.93,849
2025-02-11 07:25:00,2915.95,2915.95,2910.76,2911.06,1002
2025-02-11 07:30:00,2911.09,2911.36,2908.07,2911.1,1195
2025-02-11 07:35:00,2911.15,2911.73,2907.17,2909.44,1146
2025-02-11 07:40:00,2909.49,2911.18,2908.55,2910.26,679
2025-02-11 07:45:00,2910.23,2911.87,2908.49,2910.25,916
2025-02-11 07:50:00,2910.19,2912.46,2909.62,2911.87,666
2025-02-11 07:55:00,2911.83,2913.41,2911.75,2913.38,791
2025-02-11 08:00:00,2913.17,2915.41,2912.3,2913.09,908
2025-02-11 08:05:00,2913.0,2914.02,2911.68,2912.43,787
2025-02-11 08:10:00,2912.42,2912.69,2910.35,2911.28,903
2025-02-11 08:15:00,2911.29,2914.15,2910.81,2913.91,935
2025-02-11 08:20:00,2913.9,2914.15,2909.1,2910.75,1019
2025-02-11 08:25:00,2910.78,2914.08,2909.88,2914.01,1234
2025-02-11 08:30:00,2913.97,2914.43,2911.96,2912.33,1042
2025-02-11 08:35:00,2912.44,2913.77,2912.09,2912.59,895
2025-02-11 08:40:00,2912.58,2913.24,2909.86,2911.39,1137
2025-02-11 08:45:00,2911.36,2912.51,2910.33,2911.05,614
2025-02-11 08:50:00,2911.03,2911.06,2907.62,2907.79,869
2025-02-11 08:55:00,2907.78,2910.43,2906.98,2907.38,1079
2025-02-11 09:00:00,2907.36,2912.24,2904.8,2911.68,1514
2025-02-11 09:05:00,2911.76,2911.86,2909.76,2911.26,1140
2025-02-11 09:10:00,2911.25,2911.75,2910.5,2910.7,801
2025-02-11 09:15:00,2910.71,2910.93,2908.89,2910.43,870
2025-02-11 09:20:00,2910.42,2911.01,2909.24,2909.42,1069
2025-02-11 09:25:00,2909.39,2910.55,2909.3,2909.9,1253
2025-02-11 09:30:00,2909.87,2909.87,2907.36,2908.92,1196
2025-02-11 09:35:00,2909.16,2909.52,2905.57,2905.86,1230
2025-02-11 09:40:00,2905.84,2905.87,2903.78,2904.35,1236
2025-02-11 09:45:00,2904.45,2905.38,2903.76,2905.34,1029
2025-02-11 09:50:00,2905.36,2906.96,2904.72,2905.48,610
2025-02-11 09:55:00,2905.47,2906.31,2902.98,2903.05,633
2025-02-11 10:00:00,2903.04,2906.73,2901.8,2905.4,1184
2025-02-11 10:05:00,2905.38,2907.08,2904.68,2905.85,921
2025-02-11 10:10:00,2905.86,2906.75,2905.06,2905.73,1015
2025-02-11 10:15:00,2905.92,2906.1,2904.75,2905.22,1118
2025-02-11 10:20:00,2905.25,2905.35,2903.91,2904.34,1060
2025-02-11 10:25:00,2904.35,2906.45,2904.16,2905.38,1001
2025-02-11 10:30:00,2905.37,2906.99,2904.85,2906.5,1061
2025-02-11 10:35:00,2906.47,2907.09,2904.33,2904.47,766
2025-02-11 10:40:00,2904.42,2904.73,2902.13,2903.32,1028
2025-02-11 10:45:00,2903.14,2904.17,2902.93,2903.82,1113
2025-02-11 10:50:00,2903.83,2903.95,2902.55,2903.18,888
2025-02-11 10:55:00,2903.21,2903.21,2901.99,2902.56,949
2025-02-11 11:00:00,2902.55,2904.34,2902.15,2903.69,1038
2025-02-11 11:05:00,2903.7,2905.93,2903.58,2905.07,807
2025-02-11 11:10:00,2905.08,2906.27,2904.9,2905.72,582
2025-02-11 11:15:00,2905.68,2906.13,2904.49,2904.58,587
2025-02-11 11:20:00,2904.51,2906.39,2904.43,2906.13,707
2025-02-11 11:25:00,2906.18,2906.33,2904.56,2904.89,695
2025-02-11 11:30:00,2904.95,2905.56,2904.56,2905.05,814
2025-02-11 11:35:00,2905.06,2905.23,2902.81,2904.79,971
2025-02-11 11:40:00,2904.81,2905.23,2903.49,2903.71,895
2025-02-11 11:45:00,2903.76,2905.4,2903.64,2904.99,955
2025-02-11 11:50:00,2904.95,2906.69,2904.87,2904.97,1039
2025-02-11 11:55:00,2905.1,2905.12,2903.85,2903.9,796
2025-02-11 12:00:00,2903.89,2904.21,2902.03,2902.31,1250
2025-02-11 12:05:00,2902.29,2904.13,2898.32,2898.95,1322
2025-02-11 12:10:00,2898.94,2901.23,2898.05,2900.32,1335
2025-02-11 12:15:00,2900.33,2903.36,2900.24,2901.37,1104
2025-02-11 12:20:00,2901.38,2901.75,2899.57,2900.9,1028
2025-02-11 12:25:00,2900.89,2901.36,2898.92,2899.62,1042
2025-02-11 12:30:00,2899.63,2901.13,2898.91,2900.72,1236
2025-02-11 12:35:00,2900.71,2901.87,2900.08,2900.11,1152
2025-02-11 12:40:00,2900.1,2901.31,2897.95,2898.8,1234
2025-02-11 12:45:00,2898.77,2899.96,2896.66,2896.85,1022
2025-02-11 12:50:00,2896.84,2896.86,2890.52,2891.74,1537
2025-02-11 12:55:00,2891.9,2893.16,2886.87,2889.43,1829
2025-02-11 13:00:00,2889.37,2890.67,2883.84,2886.98,2265
2025-02-11 13:05:00,2886.77,2889.81,2884.47,2885.05,1772
2025-02-11 13:10:00,2885.06,2887.85,2883.81,2884.79,1677
2025-02-11 13:15:00,2884.63,2886.33,2881.69,2882.36,1478
2025-02-11 13:20:00,2882.44,2889.23,2882.04,2888.65,1916
2025-02-11 13:25:00,2888.64,2890.38,2887.32,2889.67,1668
2025-02-11 13:30:00,2889.8,2891.07,2887.91,2890.59,1409
2025-02-11 13:35:00,2890.6,2896.12,2890.13,2894.66,1655
2025-02-11 13:40:00,2894.67,2896.51,2892.92,2895.08,1712
2025-02-11 13:45:00,2895.07,2898.25,2893.07,2893.24,1499
2025-02-11 13:50:00,2893.28,2895.28,2891.73,2892.91,1436
2025-02-11 13:55:00,2892.78,2896.96,2892.66,2896.58,1488
2025-02-11 14:00:00,2896.64,2899.15,2895.09,2897.67,1753
2025-02-11 14:05:00,2897.68,2901.6,2896.96,2900.81,1487
2025-02-11 14:10:00,2900.83,2902.3,2897.67,2898.3,1382
2025-02-11 14:15:00,2898.26,2900.13,2898.1,2899.37,999
2025-02-11 14:20:00,2899.22,2899.61,2897.18,2897.32,1477
2025-02-11 14:25:00,2897.35,2900.95,2896.65,2900.91,1387
2025-02-11 14:30:00,2900.88,2904.23,2900.86,2903.36,1780
2025-02-11 14:35:00,2903.4,2904.28,2900.03,2900.83,1763
2025-02-11 14:40:00,2900.79,2904.05,2898.94,2902.82,1688
2025-02-11 14:45:00,2902.78,2903.44,2899.99,2900.94,1600
2025-02-11 14:50:00,2900.67,2901.07,2898.06,2900.23,1554
2025-02-11 14:55:00,2900.12,2900.54,2895.72,2896.69,1361
2025-02-11 15:00:00,2896.65,2898.33,2890.77,2892.96,1389
2025-02-11 15:05:00,2892.93,2899.28,2892.29,2899.02,1662
2025-02-11 15:10:00,2898.98,2901.93,2897.93,2901.01,1584
2025-02-11 15:15:00,2901.02,2901.24,2899.01,2899.46,1096
2025-02-11 15:20:00,2899.45,2899.99,2896.88,2898.4,1422
2025-02-11 15:25:00,2898.37,2899.15,2896.72,2898.18,1529
2025-02-11 15:30:00,2898.2,2900.27,2896.86,2899.22,1337
2025-02-11 15:35:00,2899.23,2902.11,2898.47,2901.18,1303
2025-02-11 15:40:00,2901.22,2904.76,2901.19,2903.95,1634
2025-02-11 15:45:00,2903.93,2905.63,2903.81,2903.87,1252
2025-02-11 15:50:00,2903.85,2906.51,2903.8,2905.71,1008
2025-02-11 15:55:00,2905.7,2906.51,2904.28,2904.83,1391
2025-02-11 16:00:00,2904.82,2905.65,2903.67,2904.4,1101
2025-02-11 16:05:00,2904.39,2906.27,2903.1,2906.18,1440
2025-02-11 16:10:00,2906.12,2906.6,2904.82,2906.36,922
2025-02-11 16:15:00,2906.31,2907.22,2905.58,2906.27,1288
2025-02-11 16:20:00,2906.26,2908.72,2906.25,2907.11,1401
2025-02-11 16:25:00,2907.12,2907.97,2906.22,2906.9,993
2025-02-11 16:30:00,2906.91,2907.04,2905.26,2905.44,1071
2025-02-11 16:35:00,2905.45,2906.01,2903.45,2904.56,1124
2025-02-11 16:40:00,2904.57,2905.07,2903.51,2903.89,1114
2025-02-11 16:45:00,2903.88,2904.72,2902.6,2904.63,1144
2025-02-11 16:50:00,2904.64,2904.64,2902.54,2904.57,843
2025-02-11 16:55:00,2904.6,2905.43,2902.31,2902.36,1011
2025-02-11 17:00:00,2902.33,2902.33,2899.84,2900.69,1373
2025-02-11 17:05:00,2900.7,2901.33,2899.66,2900.25,969
2025-02-11 17:10:00,2900.26,2901.1,2899.95,2901.05,871
2025-02-11 17:15:00,2901.1,2904.27,2900.78,2904.11,1067
2025-02-11 17:20:00,2904.1,2904.38,2902.25,2903.63,698
2025-02-11 17:25:00,2903.65,2905.4,2903.55,2905.38,701
2025-02-11 17:30:00,2905.36,2906.68,2905.07,2905.7,816
2025-02-11 17:35:00,2905.69,2906.07,2904.73,2905.78,829
2025-02-11 17:40:00,2905.74,2906.6,2905.53,2905.95,886
2025-02-11 17:45:00,2905.94,2907.31,2905.71,2906.28,858
2025-02-11 17:50:00,2906.34,2906.94,2905.91,2906.13,822
2025-02-11 17:55:00,2906.16,2906.84,2905.42,2905.61,827
2025-02-11 18:00:00,2905.6,2907.18,2905.37,2905.46,1086
2025-02-11 18:05:00,2905.47,2905.49,2904.31,2905.29,875
2025-02-11 18:10:00,2905.28,2905.79,2905.0,2905.55,654
2025-02-11 18:15:00,2905.6,2906.48,2905.41,2906.19,702
2025-02-11 18:20:00,2906.2,2906.22,2903.43,2903.48,972
2025-02-11 18:25:00,2903.49,2904.56,2903.29,2904.41,917
2025-02-11 18:30:00,2904.38,2905.42,2904.21,2904.71,663
2025-02-11 18:35:00,2904.72,2905.49,2904.72,2904.95,431
2025-02-11 18:40:00,2904.96,2906.44,2904.6,2905.78,385
2025-02-11 18:45:00,2905.76,2906.32,2905.44,2905.72,464
2025-02-11 18:50:00,2905.73,2906.37,2905.52,2906.12,501
2025-02-11 18:55:00,2906.11,2906.15,2905.56,2905.86,546
2025-02-11 19:00:00,2905.93,2906.4,2905.93,2906.06,426
2025-02-11 19:05:00,2906.09,2906.14,2904.92,2904.93,282
2025-02-11 19:10:00,2904.95,2904.96,2904.12,2904.35,682
2025-02-11 19:15:00,2904.36,2904.59,2903.43,2903.62,702
2025-02-11 19:20:00,2903.61,2904.22,2902.78,2902.81,523
2025-02-11 19:25:00,2902.88,2902.9,2900.58,2901.64,826
2025-02-11 19:30:00,2901.62,2901.68,2900.38,2900.6,880
2025-02-11 19:35:00,2900.59,2901.96,2900.49,2901.76,705
2025-02-11 19:40:00,2901.8,2903.34,2901.57,2901.69,884
2025-02-11 19:45:00,2901.68,2901.8,2900.01,2900.45,820
2025-02-11 19:50:00,2900.5,2900.9,2899.83,2900.34,804
2025-02-11 19:55:00,2900.22,2900.94,2899.74,2900.18,752
2025-02-11 20:00:00,2900.17,2900.45,2899.39,2899.42,833
2025-02-11 20:05:00,2899.4,2899.85,2898.34,2899.05,1053
2025-02-11 20:10:00,2899.07,2899.38,2898.19,2898.26,980
2025-02-11 20:15:00,2898.24,2898.35,2897.52,2897.78,986
2025-02-11 20:20:00,2897.77,2897.77,2895.69,2895.73,966
2025-02-11 20:25:00,2895.75,2896.27,2894.43,2895.54,893
2025-02-11 20:30:00,2895.48,2895.91,2894.07,2894.41,1075
2025-02-11 20:35:00,2894.44,2895.49,2894.39,2895.34,1002
2025-02-11 20:40:00,2895.33,2896.87,2895.23,2896.59,722
2025-02-11 20:45:00,2896.64,2897.64,2896.58,2896.87,957
2025-02-11 20:50:00,2896.9,2898.05,2896.76,2898.0,1014
2025-02-11 20:55:00,2897.95,2898.12,2896.47,2897.62,751
2025-02-11 21:00:00,2897.6,2898.16,2897.43,2898.14,252
2025-02-11 21:05:00,2898.09,2898.84,2897.59,2898.61,246
2025-02-11 21:10:00,2898.65,2898.68,2897.82,2897.88,186
2025-02-11 21:15:00,2897.9,2898.76,2897.86,2898.68,174
2025-02-11 21:20:00,2898.66,2898.8,2898.32,2898.43,145
2025-02-11 21:25:00,2898.42,2899.4,2898.15,2898.88,201
2025-02-11 21:30:00,2898.87,2898.91,2898.14,2898.27,158
2025-02-11 21:35:00,2898.29,2898.84,2897.94,2898.69,164
2025-02-11 21:40:00,2898.7,2898.81,2898.52,2898.75,167
2025-02-11 21:45:00,2898.76,2899.1,2898.51,2898.73,222
2025-02-11 21:50:00,2898.7,2899.63,2898.62,2899.09,213
2025-02-11 21:55:00,2899.14,2899.27,2897.64,2897.79,131
2025-02-11 23:05:00,2897.99,2898.51,2897.47,2897.94,134
2025-02-11 23:10:00,2897.91,2898.37,2897.62,2898.04,102
2025-02-11 23:15:00,2898.05,2900.04,2898.03,2899.94,193
2025-02-11 23:20:00,2900.12,2900.22,2899.3,2899.64,175
2025-02-11 23:25:00,2899.61,2900.08,2899.48,2899.73,112
2025-02-11 23:30:00,2899.74,2899.94,2899.28,2899.82,154
2025-02-11 23:35:00,2899.87,2900.01,2898.97,2898.97,165
2025-02-11 23:40:00,2899.04,2900.75,2898.92,2900.47,148
2025-02-11 23:45:00,2900.46,2900.82,2899.56,2900.34,319
2025-02-11 23:50:00,2900.36,2900.36,2898.49,2898.53,371
2025-02-11 23:55:00,2898.52,2899.11,2898.51,2898.61,134
2025-02-12 00:00:00,2898.64,2898.94,2896.46,2896.5,387
2025-02-12 00:05:00,2896.58,2896.71,2895.04,2896.54,454
2025-02-12 00:10:00,2896.55,2898.15,2896.53,2897.46,372
2025-02-12 00:15:00,2897.41,2897.86,2895.92,2896.61,299
2025-02-12 00:20:00,2896.62,2897.27,2896.01,2896.81,191
2025-02-12 00:25:00,2896.83,2896.86,2895.1,2895.63,283
2025-02-12 00:30:00,2895.92,2896.07,2894.78,2895.15,281
2025-02-12 00:35:00,2895.14,2895.51,2894.76,2895.21,237
2025-02-12 00:40:00,2895.22,2895.24,2893.14,2893.28,250
2025-02-12 00:45:00,2893.49,2893.87,2892.18,2892.27,448
2025-02-12 00:50:00,2892.26,2892.26,2889.39,2890.39,738
2025-02-12 00:55:00,2890.33,2892.9,2890.28,2892.26,553
2025-02-12 01:00:00,2892.25,2897.69,2891.0,2897.46,1058
2025-02-12 01:05:00,2897.47,2897.6,2895.04,2895.4,1020
2025-02-12 01:10:00,2895.41,2895.77,2891.35,2891.68,953
2025-02-12 01:15:00,2891.69,2893.76,2889.7,2889.71,1091
2025-02-12 01:20:00,2889.76,2892.4,2889.67,2890.87,773
2025-02-12 01:25:00,2890.86,2892.98,2890.19,2891.79,716
2025-02-12 01:30:00,2891.8,2891.83,2883.75,2891.17,1283
2025-02-12 01:35:00,2891.23,2893.83,2889.77,2893.7,1295
2025-02-12 01:40:00,2893.74,2894.63,2892.22,2893.65,935
2025-02-12 01:45:00,2893.68,2895.85,2893.07,2894.9,881
2025-02-12 01:50:00,2894.91,2895.69,2893.84,2894.11,630
2025-02-12 01:55:00,2894.06,2894.31,2892.5,2893.29,881
2025-02-12 02:00:00,2893.28,2895.26,2892.7,2893.89,884
2025-02-12 02:05:00,2893.91,2895.59,2893.68,2894.56,1090
2025-02-12 02:10:00,2894.55,2894.83,2893.23,2894.83,529
2025-02-12 02:15:00,2894.81,2895.46,2893.5,2894.32,414
2025-02-12 02:20:00,2894.27,2894.87,2893.34,2894.0,570
2025-02-12 02:25:00,2893.98,2896.28,2893.51,2895.97,717
2025-02-12 02:30:00,2895.92,2897.74,2893.9,2895.13,868
2025-02-12 02:35:00,2895.08,2896.58,2894.42,2895.26,971
2025-02-12 02:40:00,2895.27,2895.78,2894.38,2895.19,733
2025-02-12 02:45:00,2895.2,2897.22,2893.81,2894.61,793
2025-02-12 02:50:00,2894.57,2895.21,2893.78,2894.02,458
2025-02-12 02:55:00,2894.05,2894.27,2891.89,2892.5,858
2025-02-12 03:00:00,2892.34,2892.83,2891.15,2892.11,886
2025-02-12 03:05:00,2892.1,2892.96,2888.72,2888.91,1045
2025-02-12 03:10:00,2889.25,2889.67,2887.72,2888.13,1075
2025-02-12 03:15:00,2888.14,2889.82,2887.37,2887.74,948
2025-02-12 03:20:00,2887.93,2891.29,2887.47,2890.85,825
2025-02-12 03:25:00,2890.86,2891.41,2889.31,2889.69,758
2025-02-12 03:30:00,2889.68,2890.11,2887.87,2887.89,517
2025-02-12 03:35:00,2888.08,2889.61,2887.05,2889.29,539
2025-02-12 03:40:00,2889.39,2889.4,2887.37,2888.03,535
2025-02-12 03:45:00,2888.04,2888.74,2886.75,2887.86,503
2025-02-12 03:50:00,2887.88,2889.33,2887.56,2888.97,468
2025-02-12 03:55:00,2888.91,2889.21,2888.65,2888.88,353
2025-02-12 04:00:00,2888.93,2888.93,2887.76,2887.96,458
2025-02-12 04:05:00,2887.99,2888.78,2887.82,2888.17,372
2025-02-12 04:10:00,2888.16,2888.77,2887.81,2888.56,416
